color,dist_km,response,SE,df,lower_CL,upper_CL,species
W,1.9608732564102567,3.9026760668033194,NA,Inf,NA,NA,Sphingidae
R,2.139134461538462,4.68373248204478,NA,Inf,NA,NA,Sphingidae
W,2.139134461538462,3.9267062440749254,NA,Inf,NA,NA,Sphingidae
R,2.317395666666667,4.712571903997753,NA,Inf,NA,NA,Sphingidae
W,2.317395666666667,3.9508843837727774,NA,Inf,NA,NA,Sphingidae
R,2.495656871794872,4.741588900622587,NA,Inf,NA,NA,Sphingidae
W,2.495656871794872,3.9752113969546445,NA,Inf,NA,NA,Sphingidae
R,2.6739180769230773,4.770784565310271,NA,Inf,NA,NA,Sphingidae
W,2.6739180769230773,3.9996882002879985,NA,Inf,NA,NA,Sphingidae
R,2.8521792820512823,4.800159998184193,NA,Inf,NA,NA,Sphingidae
W,2.8521792820512823,4.024315716084559,NA,Inf,NA,NA,Sphingidae
R,3.0304404871794874,4.829716306141599,NA,Inf,NA,NA,Sphingidae
W,3.0304404871794874,4.049094872335064,NA,Inf,NA,NA,Sphingidae
R,3.2087016923076925,4.859454602895294,NA,Inf,NA,NA,Sphingidae
W,3.2087016923076925,4.0740266027442065,NA,Inf,NA,NA,Sphingidae
R,3.3869628974358976,4.889376009015619,NA,Inf,NA,NA,Sphingidae
W,3.3869628974358976,4.099111846765849,NA,Inf,NA,NA,Sphingidae
R,3.5652241025641027,4.919481651972662,NA,Inf,NA,NA,Sphingidae
W,3.5652241025641027,4.124351549638395,NA,Inf,NA,NA,Sphingidae
R,3.7434853076923083,4.949772666178754,NA,Inf,NA,NA,Sphingidae
W,3.7434853076923083,4.149746662420435,NA,Inf,NA,NA,Sphingidae
R,3.9217465128205133,4.980250193031206,NA,Inf,NA,NA,Sphingidae
W,3.9217465128205133,4.175298142026555,NA,Inf,NA,NA,Sphingidae
R,4.100007717948718,5.010915380955326,NA,Inf,NA,NA,Sphingidae
W,4.100007717948718,4.2010069512634125,NA,Inf,NA,NA,Sphingidae
R,4.278268923076924,5.041769385447686,NA,Inf,NA,NA,Sphingidae
W,4.278268923076924,4.226874058866018,NA,Inf,NA,NA,Sphingidae
R,4.456530128205129,5.072813369119663,NA,Inf,NA,NA,Sphingidae
W,4.456530128205129,4.252900439534217,NA,Inf,NA,NA,Sphingidae
R,4.634791333333334,5.104048501741256,NA,Inf,NA,NA,Sphingidae
W,4.634791333333334,4.279087073969448,NA,Inf,NA,NA,Sphingidae
R,4.813052538461539,5.1354759602851505,NA,Inf,NA,NA,Sphingidae
W,4.813052538461539,4.305434948911667,NA,Inf,NA,NA,Sphingidae
R,4.991313743589744,5.16709692897108,NA,Inf,NA,NA,Sphingidae
W,4.991313743589744,4.3319450571765445,NA,Inf,NA,NA,Sphingidae
R,5.169574948717949,5.198912599310447,NA,Inf,NA,NA,Sphingidae
W,5.169574948717949,4.358618397692884,NA,Inf,NA,NA,Sphingidae
R,5.3478361538461545,5.230924170151205,NA,Inf,NA,NA,Sphingidae
W,5.3478361538461545,4.385455975540236,NA,Inf,NA,NA,Sphingidae
R,5.52609735897436,5.2631328477230594,NA,Inf,NA,NA,Sphingidae
W,5.52609735897436,4.412458801986802,NA,Inf,NA,NA,Sphingidae
R,5.704358564102565,5.295539845682895,NA,Inf,NA,NA,Sphingidae
W,5.704358564102565,4.439627894527512,NA,Inf,NA,NA,Sphingidae
R,5.88261976923077,5.3281463851605215,NA,Inf,NA,NA,Sphingidae
W,5.88261976923077,4.466964276922388,NA,Inf,NA,NA,Sphingidae
R,6.060880974358975,5.36095369480468,NA,Inf,NA,NA,Sphingidae
W,6.060880974358975,4.4944689792351,NA,Inf,NA,NA,Sphingidae
R,6.23914217948718,5.39396301082935,NA,Inf,NA,NA,Sphingidae
W,6.23914217948718,4.522143037871796,NA,Inf,NA,NA,Sphingidae
R,6.417403384615385,5.427175577060317,NA,Inf,NA,NA,Sphingidae
W,6.417403384615385,4.549987495620151,NA,Inf,NA,NA,Sphingidae
R,6.59566458974359,5.460592644982048,NA,Inf,NA,NA,Sphingidae
W,6.59566458974359,4.578003401688648,NA,Inf,NA,NA,Sphingidae
R,6.773925794871795,5.494215473784857,NA,Inf,NA,NA,Sphingidae
W,6.773925794871795,4.606191811746137,NA,Inf,NA,NA,Sphingidae
R,6.952187,5.5280453304123345,NA,Inf,NA,NA,Sphingidae
W,6.952187,4.6345537879615835,NA,Inf,NA,NA,Sphingidae
R,0,8.071942146902085,1.533351240181979,Inf,5.5626694871650715,11.713126255886923,Erebidae
W,0,11.100102800569017,2.1642255469716805,Inf,7.574697319802885,16.26629777814098,Erebidae
R,0.17826120512820515,8.052216383208014,1.5033330090824222,Inf,5.584673373716458,11.610023423600044,Erebidae
W,0.17826120512820515,11.072976986131911,2.1246615633147057,Inf,7.602168292395321,16.12840108499811,Erebidae
R,0.3565224102564103,8.032538824239193,1.4751714495753938,Inf,5.604412927510124,11.512656329478395,Erebidae
W,0.3565224102564103,11.045917460252875,2.0876373053619814,Inf,7.626545555450723,15.998369334005574,Erebidae
R,0.5347836153846155,8.012909352195566,1.4489402041454609,Inf,5.6217442847218795,11.4211378238951,Erebidae
W,0.5347836153846155,11.018924060939579,2.0532440284727502,Inf,7.647650206773559,15.876339029367982,Erebidae
R,0.7130448205128206,7.993327849564997,1.4247110252492767,Inf,5.636526642324763,11.335578480345628,Erebidae
W,0.7130448205128206,10.991996626595622,2.0215696076595933,Inf,7.665309072174701,15.76244202307304,Erebidae
R,0.8913060256410257,7.97379419912249,1.4025525904305907,Inf,5.648624523105054,11.256084321039047,Erebidae
W,0.8913060256410257,10.965134996019462,1.9926970633525314,Inf,7.679357522941321,15.656802684566124,Erebidae
R,1.069567230769231,7.9543082839295325,1.382529219276938,Inf,5.657910233684419,11.182754349672326,Erebidae
W,1.069567230769231,10.93833900840352,1.966703002582202,Inf,7.689642460912455,15.55953490307854,Erebidae
R,1.247828435897436,7.934869987333372,1.3646995267410928,Inf,5.6642664491608405,11.115677957771872,Erebidae
W,1.247828435897436,10.911608503333172,1.9436560207698792,Inf,7.6960253842081725,15.470739009557324,Erebidae
R,1.4260896410256412,7.915479192966325,1.349115057889005,Inf,5.667588837469918,11.054932291498531,Erebidae
W,1.4260896410256412,10.884943320785805,1.9236151194466553,Inf,7.698385426923681,15.390498724882052,Erebidae
R,1.6043508461538463,7.896135784745081,1.3358189582164042,Inf,5.6677886188629625,11.000579683516833,Erebidae
W,1.6043508461538463,10.858343301129873,1.9066282030564892,Inf,7.696622250805968,15.318878256347512,Erebidae
R,1.7826120512820514,7.8768396468700255,1.3248447399594925,Inf,5.664794943606159,10.952665266821901,Erebidae
W,1.7826120512820514,10.831808285123927,1.8927307222506582,Inf,7.690658658567717,15.255919672754032,Erebidae
R,1.9608732564102567,7.857590663824495,1.3162152070383502,Inf,5.6585569666060405,10.911214891816153,Erebidae
W,1.9608732564102567,10.805338113915651,1.8819445306669094,Inf,7.680442799180687,15.201640687759976,Erebidae
R,2.139134461538462,7.8383887203741445,1.3099415984489893,Inf,5.64904550304561,10.876233462549356,Erebidae
W,2.139134461538462,10.778932629040936,1.874277016427429,Inf,7.665949846552839,15.156032970088976,Erebidae
R,2.317395666666667,7.819233701566232,1.3060230016397494,Inf,5.63625416509876,10.84770379205173,Erebidae
W,2.317395666666667,10.752591672422923,1.8697205584056633,Inf,7.647183054592551,15.11906107758513,Erebidae
R,2.495656871794872,7.800125492728908,1.3044460739654407,Inf,5.620199905810147,10.825586050670747,Erebidae
W,2.495656871794872,10.72631508637102,1.8682523413275631,Inf,7.62417412259069,15.090662081182288,Erebidae
R,2.6739180769230773,7.781063979470582,1.3051850927707256,Inf,5.600922930220377,10.809817847329732,Erebidae
W,2.6739180769230773,10.70010271358004,1.869834544300107,Inf,7.596982842559954,15.070745907145227,Erebidae
R,2.8521792820512823,7.7620490476791835,1.3082023347370881,Inf,5.578485972430301,10.800314945011737,Erebidae
W,2.8521792820512823,10.673954397129167,1.8744148962472158,Inf,7.565696041069511,15.059196385041014,Erebidae
R,3.0304404871794874,7.743080583521522,1.3134487649683126,Inf,5.552972976386849,10.796972572684673,Erebidae
W,3.0304404871794874,10.647869980481094,1.8819275710977263,Inf,7.530425868087674,15.055872948925552,Erebidae
R,3.2087016923076925,7.7241584734425635,1.3208649980771052,Inf,5.524487253476255,10.79966726057919,Erebidae
W,3.2087016923076925,10.621849307481005,1.892294377469895,Inf,7.49130752039475,15.060612904179582,Erebidae
R,3.3869628974358976,7.705282604164792,1.3303824791500896,Inf,5.49314921787586,10.808259097866415,Erebidae
W,3.3869628974358976,10.595892222355744,1.9054261837147413,Inf,7.44849651398484,15.073234145573162,Erebidae
R,3.5652241025641027,7.686452862687511,1.3419248231826366,Inf,5.459093818568333,10.822594293829404,Erebidae
W,3.5652241025641027,10.569998569712784,1.921224510585363,Inf,7.402165636462793,15.093538195548843,Erebidae
R,3.7434853076923083,7.6676691362861575,1.3554092478958086,Inf,5.422467793981921,10.842507916562708,Erebidae
W,3.7434853076923083,10.544168194539347,1.939583220837265,Inf,7.352501716094743,15.121313426063063,Erebidae
R,3.9217465128205133,7.648931312511657,1.3707480365167417,Inf,5.383426871894416,10.867826686560544,Erebidae
W,3.9217465128205133,10.518400942201474,1.9603902373842654,Inf,7.299702339574956,15.156338331919844,Erebidae
R,4.100007717948718,7.630239279189701,1.3878499732396623,Inf,5.342133025246956,10.89837171454523,Erebidae
W,4.100007717948718,10.492696658443073,1.9835292283308235,Inf,7.243972637493819,15.198384736609434,Erebidae
R,4.278268923076924,7.611592924420147,1.4066217034141104,Inf,5.298751876338113,10.93396109106391,Erebidae
W,4.278268923076924,10.467055189385055,2.008881207027148,Inf,7.18552223736073,15.247220830795754,Erebidae
R,4.456530128205129,7.592992136576276,1.4269689816193554,Inf,5.253450320253443,10.974412256996043,Erebidae
W,4.456530128205129,10.441476381524321,2.036326006886206,Inf,7.124562461500625,15.302613966130732,Erebidae
R,4.634791333333334,7.574436804304166,1.4487977823567388,Inf,5.20639441590477,11.019544106595959,Erebidae
W,4.634791333333334,10.415960081732928,2.065743602784225,Inf,7.061303823687956,15.3643331505301,Erebidae
R,4.813052538461539,7.555926816522023,1.472015259044766,Inf,5.157747571802895,11.069178795944847,Erebidae
W,4.813052538461539,10.390506137257129,2.0970152623840224,Inf,6.9959538560520755,15.43215121337336,Erebidae
R,4.991313743589744,7.537462062419499,1.496530546577637,Inf,5.107669035136953,11.123143248237078,Erebidae
W,4.991313743589744,10.365114395716478,2.130024520916487,Inf,6.928715278051582,15.505846628828548,Erebidae
R,5.169574948717949,7.519042431457032,1.5222554104781756,Inf,5.05631267770989,11.181270362349826,Erebidae
W,5.169574948717949,10.339784705102877,2.1646579813798463,Inf,6.859784503038873,15.585205001777817,Erebidae
R,5.3478361538461545,7.500667813365216,1.5491047515004897,Inf,5.00382606104875,11.243399942375577,Erebidae
W,5.3478361538461545,10.314516913779741,2.2008059485942053,Inf,6.789350465454037,15.670020233302772,Erebidae
R,5.52609735897436,7.482338098144087,1.576996978494667,Inf,4.9503497554117795,11.30937937339369,Erebidae
W,5.52609735897436,10.289310870481009,2.238362910120474,Inf,6.717593742913285,15.760095391461553,Erebidae
R,5.704358564102565,7.464053176062509,1.6058542646573495,Inf,4.896016883015415,11.379064073156593,Erebidae
W,5.704358564102565,10.264166424310297,2.277227879906721,Inf,6.6446859420210505,15.855243318526894,Erebidae
R,5.88261976923077,7.445812937657504,1.6356027032540825,Inf,4.8409528540222215,11.452317751147708,Erebidae
W,5.88261976923077,10.239083424739965,2.317304621933041,Inf,6.570789314101252,15.955287008486968,Erebidae
R,6.060880974358975,7.427617273733567,1.6661723788286766,Inf,4.785275264048052,11.529012506251359,Erebidae
W,6.060880974358975,10.214061721610216,2.358501771392798,Inf,6.496056566619223,16.060059789035755,Erebidae
R,6.23914217948718,7.409466075362077,1.6974973691106134,Inf,4.729093923579187,11.609028792642505,Erebidae
W,6.23914217948718,10.189101165128234,2.4007328703710398,Inf,6.420630837269295,16.16940534107571,Erebidae
R,6.417403384615385,7.391359233880579,1.7295156915538539,Inf,4.672510992231197,11.692255280962746,Erebidae
W,6.417403384615385,10.16420160586722,2.443916333827713,Inf,6.344645800013664,16.283177586444822,Erebidae
R,6.59566458974359,7.373296640892169,1.7621692069006556,Inf,4.615621193821149,11.77858863880985,Erebidae
W,6.59566458974359,10.139362894765563,2.487975360188556,Inf,6.268225875339732,16.40124047159941,Erebidae
R,6.773925794871795,7.355278188264842,1.7954034905230845,Inf,4.558512091449877,11.867933251342432,Erebidae
W,6.773925794871795,10.114584883125914,2.5328377991677655,Inf,6.191486520309894,16.523467671676162,Erebidae
R,6.952187,7.337303768130833,1.8291676806685202,Inf,4.501264404978703,11.960200899614033,Erebidae
W,6.952187,10.089867422614295,2.5784359877270475,Inf,6.114534577353349,16.64974223598214,Erebidae
R,0,2.2199369648862883,NA,Inf,NA,NA,Notodontidae
W,0,1.9711846031102749,NA,Inf,NA,NA,Notodontidae
R,0.17826120512820515,2.193475512953114,NA,Inf,NA,NA,Notodontidae
W,0.17826120512820515,1.9476882572898038,NA,Inf,NA,NA,Notodontidae
R,0.3565224102564103,2.167329479182477,NA,Inf,NA,NA,Notodontidae
W,0.3565224102564103,1.9244719858297168,NA,Inf,NA,NA,Notodontidae
R,0.5347836153846155,2.1414951038178245,NA,Inf,NA,NA,Notodontidae
W,0.5347836153846155,1.9015324502684525,NA,Inf,NA,NA,Notodontidae
R,0.7130448205128206,2.1159686719185724,NA,Inf,NA,NA,Notodontidae
W,0.7130448205128206,1.878866351938617,NA,Inf,NA,NA,Notodontidae
R,0.8913060256410257,2.0907465128258957,NA,Inf,NA,NA,Notodontidae
W,0.8913060256410257,1.856470431492638,NA,Inf,NA,NA,Notodontidae
R,1.069567230769231,2.0658249996348994,NA,Inf,NA,NA,Notodontidae
W,1.069567230769231,1.8343414684340775,NA,Inf,NA,NA,Notodontidae
R,1.247828435897436,2.0412005486730727,NA,Inf,NA,NA,Notodontidae
W,1.247828435897436,1.8124762806545305,NA,Inf,NA,NA,Notodontidae
R,1.4260896410256412,2.016869618984964,NA,Inf,NA,NA,Notodontidae
W,1.4260896410256412,1.7908717239760414,NA,Inf,NA,NA,Notodontidae
R,1.6043508461538463,1.9928287118229975,NA,Inf,NA,NA,Notodontidae
W,1.6043508461538463,1.7695246916989786,NA,Inf,NA,NA,Notodontidae
R,1.7826120512820514,1.9690743701443565,NA,Inf,NA,NA,Notodontidae
W,1.7826120512820514,1.7484321141552934,NA,Inf,NA,NA,Notodontidae
R,1.9608732564102567,1.9456031781138712,NA,Inf,NA,NA,Notodontidae
W,1.9608732564102567,1.7275909582671092,NA,Inf,NA,NA,Notodontidae
R,2.139134461538462,1.9224117606128208,NA,Inf,NA,NA,Notodontidae
W,2.139134461538462,1.7069982271105675,NA,Inf,NA,NA,Notodontidae
R,2.317395666666667,1.899496782753605,NA,Inf,NA,NA,Notodontidae
W,2.317395666666667,1.6866509594848793,NA,Inf,NA,NA,Notodontidae
R,2.495656871794872,1.8768549494001843,NA,Inf,NA,NA,Notodontidae
W,2.495656871794872,1.666546229486504,NA,Inf,NA,NA,Notodontidae
R,2.6739180769230773,1.8544830046942513,NA,Inf,NA,NA,Notodontidae
W,2.6739180769230773,1.6466811460884136,NA,Inf,NA,NA,Notodontidae
R,2.8521792820512823,1.83237773158704,NA,Inf,NA,NA,Notodontidae
W,2.8521792820512823,1.6270528527243657,NA,Inf,NA,NA,Notodontidae
R,3.0304404871794874,1.8105359513767207,NA,Inf,NA,NA,Notodontidae
W,3.0304404871794874,1.6076585268781336,NA,Inf,NA,NA,Notodontidae
R,3.2087016923076925,1.7889545232513087,NA,Inf,NA,NA,Notodontidae
W,3.2087016923076925,1.5884953796776353,NA,Inf,NA,NA,Notodontidae
R,3.3869628974358976,1.7676303438370191,NA,Inf,NA,NA,Notodontidae
W,3.3869628974358976,1.5695606554938961,NA,Inf,NA,NA,Notodontidae
R,3.5652241025641027,1.7465603467520077,NA,Inf,NA,NA,Notodontidae
W,3.5652241025641027,1.5508516315447949,NA,Inf,NA,NA,Notodontidae
R,3.7434853076923083,1.72574150216543,NA,Inf,NA,NA,Notodontidae
W,3.7434853076923083,1.5323656175035316,NA,Inf,NA,NA,Notodontidae
R,3.9217465128205133,1.7051708163617572,NA,Inf,NA,NA,Notodontidae
W,3.9217465128205133,1.5140999551117638,NA,Inf,NA,NA,Notodontidae
R,4.100007717948718,1.684845331310285,NA,Inf,NA,NA,Notodontidae
W,4.100007717948718,1.496052017797353,NA,Inf,NA,NA,Notodontidae
R,4.278268923076924,1.6647621242397708,NA,Inf,NA,NA,Notodontidae
W,4.278268923076924,1.4782192102966678,NA,Inf,NA,NA,Notodontidae
R,4.456530128205129,1.6449183072181481,NA,Inf,NA,NA,Notodontidae
W,4.456530128205129,1.460598968281389,NA,Inf,NA,NA,Notodontidae
R,4.634791333333334,1.6253110267372444,NA,Inf,NA,NA,Notodontidae
W,4.634791333333334,1.443188757989764,NA,Inf,NA,NA,Notodontidae
R,4.813052538461539,1.605937463302452,NA,Inf,NA,NA,Notodontidae
W,4.813052538461539,1.4259860758622562,NA,Inf,NA,NA,Notodontidae
R,4.991313743589744,1.5867948310272884,NA,Inf,NA,NA,Notodontidae
W,4.991313743589744,1.4089884481815365,NA,Inf,NA,NA,Notodontidae
R,5.169574948717949,1.5678803772327912,NA,Inf,NA,NA,Notodontidae
W,5.169574948717949,1.3921934307167665,NA,Inf,NA,NA,Notodontidae
R,5.3478361538461545,1.549191382051688,NA,Inf,NA,NA,Notodontidae
W,5.3478361538461545,1.375598608372124,NA,Inf,NA,NA,Notodontidae
R,5.52609735897436,1.5307251580372832,NA,Inf,NA,NA,Notodontidae
W,5.52609735897436,1.3592015948395146,NA,Inf,NA,NA,Notodontidae
R,5.704358564102565,1.5124790497770069,NA,Inf,NA,NA,Notodontidae
W,5.704358564102565,1.343000032255425,NA,Inf,NA,NA,Notodontidae
R,5.88261976923077,1.494450433510573,NA,Inf,NA,NA,Notodontidae
W,5.88261976923077,1.3269915908618657,NA,Inf,NA,NA,Notodontidae
R,6.060880974358975,1.4766367167526844,NA,Inf,NA,NA,Notodontidae
W,6.060880974358975,1.3111739686713562,NA,Inf,NA,NA,Notodontidae
R,6.23914217948718,1.4590353379202396,NA,Inf,NA,NA,Notodontidae
W,6.23914217948718,1.295544891135903,NA,Inf,NA,NA,Notodontidae
R,6.417403384615385,1.4416437659639807,NA,Inf,NA,NA,Notodontidae
W,6.417403384615385,1.2801021108199233,NA,Inf,NA,NA,Notodontidae
R,6.59566458974359,1.4244595000045326,NA,Inf,NA,NA,Notodontidae
W,6.59566458974359,1.2648434070770667,NA,Inf,NA,NA,Notodontidae
R,6.773925794871795,1.4074800689727807,NA,Inf,NA,NA,Notodontidae
W,6.773925794871795,1.249766585730891,NA,Inf,NA,NA,Notodontidae
R,6.952187,1.3907030312545356,NA,Inf,NA,NA,Notodontidae
W,6.952187,1.2348694787593428,NA,Inf,NA,NA,Notodontidae
