color,dist_km,response,SE,df,lower_CL,upper_CL,species
R,2.139134461538462,1.7182131033500876,0.18457555066575768,Inf,1.3919974216372206,2.1208776845661066,Myev
W,2.139134461538462,1.6434206393468354,0.2027420428628047,Inf,1.290445015758679,2.092945739531015,Myev
R,2.317395666666667,1.7513087262265732,0.18713514125462966,Inf,1.4203913988431327,2.159321900326481,Myev
W,2.317395666666667,1.6750756358086878,0.2059524401930645,Inf,1.3163707731311307,2.1315258914521427,Myev
R,2.495656871794872,1.7850418254739735,0.18986635756229242,Inf,1.4491393898333744,2.198804573973959,Myev
W,2.495656871794872,1.7073403597967796,0.20933080249159697,Inf,1.3426331816214845,2.1711150477232857,Myev
R,2.6739180769230773,1.8194246799403109,0.19277958495707395,Inf,1.4782363555074103,2.2393618947625105,Myev
W,2.6739180769230773,1.7402265556705425,0.21288574105741845,Inf,1.3692300920383191,2.2117454784774098,Myev
R,2.8521792820512823,1.854469804984504,0.19588536908221876,Inf,1.5076772869959474,2.281030753240039,Myev
W,2.8521792820512823,1.7737461940051729,0.21662601415120455,Inf,1.3961593979279898,2.2534501185301674,Myev
R,3.0304404871794874,1.8901899570319598,0.19919438419310348,Inf,1.5374572747713602,2.3238486898413533,Myev
W,3.0304404871794874,1.8079114759489199,0.2205605121807953,Inf,1.4234190715688653,2.296262548502512,Myev
R,3.2087016923076925,1.9265981382179136,0.20271740146269743,Inf,1.5675715779766821,2.3678538436985774,Myev
W,3.2087016923076925,1.8427348376643056,0.22469824310660555,Inf,1.4510071996898375,2.3402169766404617,Myev
R,3.3869628974358976,1.9637076011202041,0.20646525793466922,Inf,1.5980156926520404,2.413084903000964,Myev
W,3.3869628974358976,1.8782289548548865,0.22904831833134282,Inf,1.4789220184019092,2.3853482218537,Myev
R,3.5652241025641027,2.0015318535832116,0.21044882680260826,Inf,1.6287854175394056,2.4595810582343494,Myev
W,3.5652241025641027,1.9144067473792092,0.23361993933128308,Inf,1.5071619468457538,2.431691698480842,Myev
R,3.7434853076923083,2.040084663634717,0.21467898966722546,Inf,1.6598769161986475,2.507381959578678,Myev
W,3.7434853076923083,1.9512813839536416,0.23842238527192827,Inf,1.535725619086426,2.4792834032612205,Myev
R,3.9217465128205133,2.079380064497458,0.21916661137182397,Inf,1.6912867742687685,2.5565276796413587,Myev
W,3.9217465128205133,1.9888662869457812,0.24346500182968397,Inf,1.5646119138278436,2.5281599049518277,Myev
R,4.100007717948718,2.1194323596972273,0.22392251794210774,Inf,1.723012050853328,2.6070586825594644,Myev
W,4.100007717948718,2.0271751372602007,0.24875719141406788,Inf,1.593819981572749,2.5783583369752985,Myev
R,4.278268923076924,2.160256128269354,0.22895747806324138,Inf,1.7550503231911174,2.6590158003219355,Myev
W,4.278268923076924,2.066221879318297,0.25430840495297496,Inf,1.6233492689163325,2.629916393422587,Myev
R,4.456530128205129,2.201866230065471,0.23428218841987242,Inf,1.7873997239826642,2.712440216953816,Myev
W,4.456530128205129,2.1060207261340564,0.2601281353679835,Inf,1.6531995397311798,2.682872328664832,Myev
R,4.634791333333334,2.2442778111625032,0.2399072631092052,Inf,1.8200589709690376,2.767373460978941,Myev
W,4.634791333333334,2.146586164487598,0.2662259128289935,Inf,1.6833708930748243,2.7372649607555988,Myev
R,4.813052538461539,2.2875063093758383,0.2458432272191038,Inf,1.853027388590148,2.8238574063470754,Myev
W,4.813052538461539,2.1879329601983555,0.27261130183909715,Inf,1.7138637777261525,2.7931336787299976,Myev
R,4.991313743589744,2.331567459878692,0.25210051454838994,Inf,1.886304921773986,2.8819342817876263,Myev
W,4.991313743589744,2.23007616349984,0.279293900162915,Inf,1.7446790033304713,2.850518453833968,Myev
R,5.169574948717949,2.376477300929711,0.2586894693402016,Inf,1.9198921421157993,2.9416466883448096,Myev
W,5.169574948717949,2.273031114517922,0.2862833395759556,Inf,1.7758177482026793,2.9094598546477073,Myev
R,5.3478361538461545,2.4222521797108985,0.2656203518057855,Inf,1.9537902468887078,3.0030376246669905,Myev
W,5.3478361538461545,2.3168134488546395,0.2935892883800054,Inf,1.8072815639015025,2.9699990660040108,Myev
R,5.52609735897436,2.468908758277988,0.272903347138603,Inf,1.9880010514784714,3.0661505194720795,Myev
W,5.52609735897436,2.361439103279555,0.30122145560100155,Inf,1.8390723767434864,3.032177911546949,Myev
R,5.704358564102565,2.5164640196254346,0.28054857765904556,Inf,2.022526975951323,3.1310292704950347,Myev
W,5.704358564102565,2.4069243215307403,0.3091895967619056,Inf,1.8711924864721026,3.0960388797299645,Myev
R,5.88261976923077,2.5649352738682194,0.2885661176890931,Inf,2.057371026543546,3.1977182891440856,Myev
W,5.88261976923077,2.453285660227499,0.3175035211041779,Inf,1.9036445623342197,3.161625153015933,Myev
R,6.060880974358975,2.6143401645427393,0.29696601073349116,Inf,2.0925367729057447,3.2662625500484914,Myev
W,6.060880974358975,2.5005399948969718,0.3261731001176391,Inf,1.9364316368430943,3.2289806400152266,Myev
R,6.23914217948718,2.6646966750290435,0.30575828853810105,Inf,2.1280283219460285,3.33670764466965,Myev
W,6.23914217948718,2.5487045261168326,0.33520827722972524,Inf,1.9695570975241463,3.2981500102810752,Myev
R,6.417403384615385,2.7160231350967963,0.31495299160496054,Inf,2.1638502890988254,3.4090998381654325,Myev
W,6.417403384615385,2.597796785776296,0.344619078501073,Inf,2.003024676947652,3.3691787314740225,Myev
R,6.59566458974359,2.768338227577299,0.32456019076473897,Inf,2.2000077678044563,3.483486128739431,Myev
W,6.59566458974359,2.6478346434577253,0.3544156241745826,Inf,2.0368384413520633,3.4421131086081345,Myev
R,6.773925794871795,2.821660995164057,0.3345900094379751,Inf,2.236506297924534,3.5599143087675174,Myev
W,6.773925794871795,2.698836312941161,0.3646081409290357,Inf,2.0710027781539453,3.517000325099717,Myev
R,6.952187,2.8760108473443013,0.34505264625398585,Inf,2.2733518337447807,3.6384330270677694,Myev
W,6.952187,2.7508203588341376,0.37520697469538034,Inf,2.1055223826267757,3.5938884853534714,Myev
R,0,29.727849601030332,9.82736795722936,Inf,15.551602160573783,56.82662357078154,Mylu
W,0,21.225340354653635,7.0375421902486925,Inf,11.082239680636528,40.65198787913347,Mylu
R,0.17826120512820515,30.806428186943943,9.860546265136271,Inf,16.450839839194312,57.68921385862899,Mylu
W,0.17826120512820515,21.995432974621142,7.0624155951046506,Inf,11.722601548152777,41.27062322759636,Mylu
R,0.3565224102564103,31.9241394979488,9.905210542377215,Inf,17.378569428711966,58.64410686190931,Mylu
W,0.3565224102564103,22.793465907131065,7.0955262761584015,Inf,12.383240345363891,41.95526159306561,Mylu
R,0.5347836153846155,33.08240333802868,9.965177904797745,Inf,18.331400411054343,59.70331704499949,Mylu
W,0.5347836153846155,23.620452875785922,7.139589231911448,Inf,13.061753327207143,42.71446413668561,Mylu
R,0.7130448205128206,34.282691024149045,10.044813643322774,Inf,19.305151784328785,60.88027263330491,Mylu
W,0.7130448205128206,24.477444383860604,7.19770773142761,Inf,13.755179186560087,43.55779560839178,Mylu
R,0.8913060256410257,35.52652725523849,10.14903271054805,Inf,20.294854724846243,62.189858263534106,Mylu
W,0.8913060256410257,25.365529048733507,7.273374293982029,Inf,14.460000140198776,44.49585461160989,Mylu
R,1.069567230769231,36.81549204898018,10.283275161230838,Inf,21.294803819414653,63.648412368693045,Mylu
W,1.069567230769231,26.285834984733167,7.370453365366747,Inf,15.17217813889935,45.54027210326085,Mylu
R,1.247828435897436,38.15122274887336,10.45345055268826,Inf,22.298666517254674,65.2736698899854,Mylu
W,1.247828435897436,27.239531236156942,7.493142213415867,Inf,15.887231920260705,46.70367158292191,Mylu
R,1.4260896410256412,39.535416104114496,10.665849087458728,Inf,23.299655232020307,67.08464614435174,Mylu
W,1.4260896410256412,28.227829262282075,7.645908506462035,Inf,16.60035797467264,47.99958808576605,Mylu
R,1.6043508461538463,40.96983042494062,10.927021639407624,Inf,24.290758260185395,69.10146595957187,Mylu
W,1.6043508461538463,29.251984476255853,7.8334060755739925,Inf,17.306592737831856,49.44234886446582,Mylu
R,1.7826120512820514,42.45628781617153,11.243636218016832,Inf,25.26501537227265,71.34515251899697,Mylu
W,1.7826120512820514,30.313297839818937,8.060374127788519,Inf,18.001006152038688,51.046925830948766,Mylu
R,1.9608732564102567,43.99667649178967,11.622323743861642,Inf,26.215813778837546,73.83740053439722,Mylu
W,1.9608732564102567,31.41311751588848,8.331528878361086,Inf,18.678909673880025,52.82877690912045,Mylu
R,2.139134461538462,45.59295317349657,12.069529686349188,Inf,27.137173140751997,76.60036542122482,Mylu
W,2.139134461538462,32.55284058109974,8.651459138910708,Inf,19.336056895517462,54.803698376795424,Mylu
R,2.317395666666667,47.24714557629283,12.591388757650806,Inf,28.023987067243684,79.65650140185302,Mylu
W,2.317395666666667,33.733914800481436,9.024537870366084,Inf,19.968814046786658,56.987711193057144,Mylu
R,2.495656871794872,48.961354984240245,13.193636873329993,Inf,28.872194264049078,83.02847577046606,Mylu
W,2.495656871794872,34.957840466519926,9.454859670065625,Inf,20.574281554577063,59.39700041729012,Mylu
R,2.6739180769230773,50.737758919676125,13.881568585459014,Inf,29.678863993507314,86.73917508279105,Mylu
W,2.6739180769230773,36.22617230494748,9.946210017934028,Inf,21.150355771817036,62.04791891096402,Mylu
R,2.8521792820512823,52.578613909271894,14.660040810416636,Inf,30.442194627207687,90.81180494620129,Mylu
W,2.8521792820512823,37.54052144967604,10.502066981774275,Inf,21.695729786814375,64.95705673703986,Mylu
R,3.0304404871794874,54.48625835044919,15.533516921248555,Inf,31.1614369449253,95.27007224598994,Mylu
W,3.0304404871794874,38.902557489384996,11.125631363712747,Inf,22.209841217552274,68.14136870185585,Mylu
R,3.2087016923076925,56.46311548179431,16.506140725078115,Inf,31.836762448206883,100.13843006483224,Mylu
W,3.2087016923076925,40.314010588362905,11.819878055301581,Inf,22.692780982768667,71.6183464227111,Mylu
R,3.3869628974358976,58.51169646124462,17.581828128011114,Inf,32.46910012291021,105.4423624249789,Mylu
W,3.3869628974358976,41.77667368429689,12.58762011074996,Inf,23.145179363789055,75.4062190096809,Mylu
R,3.5652241025641027,60.63460355595722,18.764365083895612,Inf,33.05996343795205,111.20868767106687,Mylu
W,3.5652241025641027,43.29240476580174,13.431577543647482,Inf,23.56808463261832,79.52416751813882,Mylu
R,3.7434853076923083,62.834533447911106,20.057502834437393,Inf,33.61128464513654,117.46586407812146,Mylu
W,3.7434853076923083,44.86312923258185,14.354444494031547,Inf,23.962846304434347,83.99254157745389,Mylu
R,3.9217465128205133,65.11428065944295,21.465044472896277,Inf,34.125267584775145,124.24428717705666,Mylu
W,3.9217465128205133,46.49084234122399,15.358950505828494,Inf,24.331011016102114,88.83307069180745,Mylu
R,4.100007717948718,67.47674110306714,22.990919720915894,Inf,34.60426470323807,131.5765738395908,Mylu
W,4.100007717948718,48.17761173972734,16.447913652085337,Inf,24.674235187864607,94.0690665899739,Mylu
R,4.278268923076924,69.92491576008926,24.63924706199473,Inf,35.050679680643384,139.4978325272187,Mylu
W,4.278268923076924,49.925580093991705,17.62428483537557,Inf,24.994215585820953,99.72561607956983,Mylu
R,4.456530128205129,72.46191449268615,26.41438389663953,Inf,35.466894185819385,148.0459220487578,Mylu
W,4.456530128205129,51.736967809597886,18.891183675185214,Inf,25.292636848567973,105.82976595747543,Mylu
R,4.634791333333334,75.09095999429567,28.32096624247978,Inf,35.855215677523155,157.261702832251,Mylu
W,4.634791333333334,53.61407585234036,20.25192701506687,Inf,25.571133883796463,112.41070273078336,Mylu
R,4.813052538461539,77.81539188333272,30.363939855858376,Inf,36.21784254303757,167.1892854126036,Mylu
W,4.813052538461539,55.559288671093306,21.710051346898435,Inf,25.83126656808876,119.4999304235151,Mylu
R,4.991313743589744,80.63867094543234,32.54858467073041,Inf,36.556842873727966,177.87628090058305,Mylu
W,4.991313743589744,57.57507722672275,23.269330475931305,Inf,26.07450416474934,127.1314498146644,Mylu
R,5.169574948717949,83.56438352961018,34.88053428012332,Inf,36.87414354269713,189.37405791128566,Mylu
W,5.169574948717949,59.664002130894616,24.933789639266955,Inf,26.302217114705503,135.34194226862823,Mylu
R,5.3478361538461545,86.59624610392106,37.36579192907418,Inf,37.17152677174673,201.73800999184735,Mylu
W,5.3478361538461545,61.82871689876185,26.707717115620614,Inf,26.51567421240068,144.1709610219687,Mylu
R,5.52609735897436,89.73810997640776,40.010744212404205,Inf,37.45063192629791,215.02783712664328,Mylu
W,5.52609735897436,64.07197131966714,28.59567417329787,Inf,26.716043561214352,153.6611324720287,Mylu
R,5.704358564102565,92.9939661873313,42.82217341321977,Inf,37.71296078726762,229.30784448433326,Mylu
W,5.704358564102565,66.39661495013914,30.6025040232708,Inf,26.904396060127127,163.85836972458722,Mylu
R,5.88261976923077,96.36795057890161,45.807269195969376,Inf,37.959884986285566,244.6472612372989,Mylu
W,5.88261976923077,68.80560073362106,32.7333402879648,Inf,27.081710481376245,174.81210042364702,Mylu
R,6.060880974358975,99.86434904894715,48.973640186223996,Inf,38.1926546467254,261.12058203906537,Mylu
W,6.060880974358975,71.30198875152979,34.993615367875044,Inf,27.248879450867555,186.57551071375957,Mylu
R,6.23914217948718,103.48760299519508,52.32932582633269,Inf,38.41240755229004,278.8079335853195,Mylu
W,6.23914217948718,73.88895011040954,37.38906898653636,Inf,27.406715841605,199.2058070719525,Mylu
R,6.417403384615385,107.24231495708128,55.8828087868387,Inf,38.62017837760217,297.7954685994871,Mylu
W,6.417403384615385,76.56977097011827,39.92575711644365,Inf,27.555959242178655,212.7644976859396,Mylu
R,6.59566458974359,111.13325446225492,59.643028132124805,Inf,38.816907673366735,318.17578956312303,Mylu
W,6.59566458974359,79.34785671816424,42.610061430240115,Inf,27.697282275602976,227.31769504014463,Mylu
R,6.773925794871795,115.16536408520335,63.619393379464974,Inf,39.003450413678934,340.0484045438694,Mylu
W,6.773925794871795,82.22673629549466,45.44869937888688,Inf,27.831296626480068,242.93644139367353,Mylu
R,6.952187,119.34376572569542,67.82179954845091,Inf,39.18058399495892,363.520217550157,Mylu
W,6.952187,85.21006667923064,48.448734968075684,Inf,27.95855869358613,259.6970588882536,Mylu
R,0,1.195434742919462,0.3059658053134009,Inf,0.7238772193331955,1.9741804085163954,Myvo
W,0,1.1609561758884177,0.30031861490677125,Inf,0.6992382851015077,1.927553555134352,Myvo
R,0.17826120512820515,1.2378656962309162,0.3091001263518539,Inf,0.7587959806578185,2.0193985220860733,Myvo
W,0.17826120512820515,1.2021633413882786,0.3035957822566647,Inf,0.7328245579023172,1.9720909783845841,Myvo
R,0.3565224102564103,1.2818027006334758,0.31259497775092926,Inf,0.794762738825543,2.0673064841706523,Myvo
W,0.3565224102564103,1.244833120657547,0.3072358438400984,Inf,0.7674092895181094,2.0192738339916056,Myvo
R,0.5347836153846155,1.3272992121471447,0.31653036256726325,Inf,0.8317193931200394,2.118170158276167,Myvo
W,0.5347836153846155,1.2890174279449345,0.3113159877604216,Inf,0.802937138707095,2.0693599155486315,Myvo
R,0.7130448205128206,1.3744105841685115,0.32099555418447634,Inf,0.8695952428596739,2.1722801146685393,Myvo
W,0.7130448205128206,1.334770020151858,0.3159221004194823,Inf,0.8393411077668348,2.1226304659810786,Myvo
R,0.8913060256410257,1.4231941348165387,0.3260890995010059,Inf,0.9083071757670558,2.2299521565110374,Myvo
W,0.8913060256410257,1.382146562235852,0.321148744330371,Inf,0.8765427744964682,2.179390641372609,Myvo
R,1.069567230769231,1.4737092166687353,0.33191854633603507,Inf,0.947760386963585,2.2915273577242505,Myvo
W,1.069567230769231,1.4312046949354196,0.3270988836769671,Inf,0.9144530097162099,2.239969530463757,Myvo
R,1.247828435897436,1.5260172889725565,0.33859986063980996,Inf,0.9878496956466105,2.3573715480256836,Myvo
W,1.247828435897436,1.4820041048987207,0.33388332961672457,Inf,0.9529732349937415,2.304719677621463,Myvo
R,1.4260896410256412,1.5801819924198854,0.3462565203748914,Inf,1.0284614858195764,2.4278742214427704,Myvo
W,1.4260896410256412,1.534606597301418,0.34161989686444844,Inf,0.9919972378687472,2.3740160945817403,Myvo
R,1.6043508461538463,1.636269226575574,0.3550183022067679,Inf,1.0694762412809755,2.5034469009160722,Myvo
W,1.6043508461538463,1.5890761710420342,0.3504322892182973,Inf,1.031413511761891,2.4482547965268115,Myvo
R,1.7826120512820514,1.6943472300542426,0.3650198116521272,Inf,1.1107715787285566,2.5845210581266014,Myvo
W,1.7826120512820514,1.6454790966063046,0.3604487618226532,Inf,1.0711080298485094,2.527850956127409,Myvo
R,1.9608732564102567,1.7544866635428902,0.3763988421665963,Inf,1.1522256157861575,2.671545754908085,Myvo
W,1.9608732564102567,1.7038839966952595,0.371800637790474,Inf,1.1109673047976327,2.6132368267336585,Myvo
R,2.139134461538462,1.8167606957703217,0.3892946774139063,Inf,1.1937204553807412,2.7649852281731397,Myvo
W,2.139134461538462,1.764361929715131,0.3846207809066195,Inf,1.150881539907217,2.7048596324510217,Myvo
R,2.317395666666667,1.8812450925279867,0.40384646721007195,Inf,1.2351455366411326,2.865316671738014,Myvo
W,2.317395666666667,1.8269864762306693,0.39904213920144344,Inf,1.1907476520639724,2.8031796481345754,Myvo
R,2.495656871794872,1.9480183088505405,0.42019180677519896,Inf,1.2764006042714402,2.9730284668604874,Myvo
W,2.495656871794872,1.89183382848704,0.41519647256145903,Inf,1.2304719502019035,2.9086686892949167,Myvo
R,2.6739180769230773,2.017161584468275,0.4384656298083568,Inf,1.317398085381704,3.0886190765000414,Myvo
W,2.6739180769230773,1.9589828831092309,0.4332133604895514,Inf,1.2699722859588354,3.0218091991019604,Myvo
R,2.8521792820512823,2.088759042647553,0.45879949151825655,Inf,1.358064729235361,3.2125967520696896,Myvo
W,2.8521792820512823,2.0285153370917444,0.45321955629353117,Inf,1.3091795508914783,3.1430940622425956,Myvo
R,3.0304404871794874,2.162897792539505,0.4813212745496369,Inf,1.3983424487866303,3.3454801182868827,Myvo
W,3.0304404871794874,2.100515787195367,0.47533871681798895,Inf,1.3480384663499005,3.273027203892665,Myvo
R,3.2087016923076925,2.239668035161502,0.5061553068439075,Inf,1.4381883875409098,3.4877996173373345,Myvo
W,3.2087016923076925,2.1750718328719345,0.49969149909287486,Inf,1.3865076848595461,3.4121249595757726,Myvo
R,3.3869628974358976,2.3191631731403533,0.5334228433531724,Inf,1.477574306689814,3.6400997224294183,Myvo
W,3.3869628974358976,2.2522741828423394,0.5263959831873567,Inf,1.4245592835601788,3.5609181402550134,Myvo
R,3.5652241025641027,2.401479924350747,0.5632428382357803,Inf,1.516485435916257,3.8029417826721157,Myvo
W,3.5652241025641027,2.33221676545742,0.555568358370119,Inf,1.462177772730791,3.7199546748151233,Myvo
R,3.7434853076923083,2.4867184395871966,0.5957329224818427,Inf,1.5549189533371244,3.976907339454283,Myvo
W,3.7434853076923083,2.4149968429760316,0.5873237989632442,Inf,1.4993587626850153,3.8898026921455533,Myvo
R,3.9217465128205133,2.574982424412645,0.6310105026451324,Inf,1.5928822581418662,4.16260175674798,Myvo
W,3.9217465128205133,2.50071512989931,0.6217774561477326,Inf,1.5361074321240789,4.07105390555925,Myvo
R,4.100007717948718,2.66637926533199,0.6691939063255662,Inf,1.6303911797793602,4.360658027820352,Myvo
W,4.100007717948718,2.5894759155051146,0.6590454998863201,Inf,1.5724369253607344,4.26432717830177,Myvo
R,4.278268923076924,2.7610201604440325,0.7104035153632748,Inf,1.6674682376078664,4.571740651153035,Myvo
W,4.278268923076924,2.6813871907317344,0.6992461578636818,Inf,1.6083667809193969,4.470272174180486,Myvo
R,4.456530128205129,2.8590202547307997,0.7547628447819118,Inf,1.7041410317126573,4.796549501977615,Myvo
W,4.456530128205129,2.776560779565211,0.7425007128790773,Inf,1.6439214657422134,4.6895730260077295,Myvo
R,4.634791333333334,2.9604987801488596,0.8023995416653414,Inf,1.7404408143112253,5.035823657543582,Myvo
W,4.634791333333334,2.8751124750901624,0.7889344341333767,Inf,1.6791290620881214,4.922951982106341,Myvo
R,4.813052538461539,3.0655792006930507,0.8534462917506305,Inf,1.7764012649153076,5.290345160934063,Myvo
W,4.813052538461539,2.9771621803695987,0.8386774298733837,Inf,1.7140201310046328,5.1711730147696295,Myvo
R,4.991313743589744,3.17438936260913,0.9080416319037765,Inf,1.8120574724657599,5.560942728672975,Myvo
W,4.991313743589744,3.0828340543251658,0.8918654182301129,Inf,1.7486267582357362,5.43504539304648,Myvo
R,5.169574948717949,3.2870616499380914,0.9663306738314089,Inf,1.8474451139357013,5.848495421591062,Myvo
W,5.169574948717949,3.192256662795267,0.9486404197476646,Inf,1.7829817757074486,5.715427235433969,Myvo
R,5.3478361538461545,3.4037331455814077,1.0284657487942281,Inf,1.882599810566838,6.153936307282011,Myvo
W,5.3478361538461545,3.305563134954887,1.0091513793459623,Inf,1.817118143702121,6.013229066609329,Myvo
R,5.52609735897436,3.524545798083129,1.0946069853205493,Inf,1.9175566387941878,6.478256147154538,Myvo
W,5.52609735897436,3.4228913252873845,1.0735547277661188,Inf,1.8510684745624488,6.329417407152953,Myvo
R,5.704358564102565,3.6496465943317973,1.164922832579771,Inf,1.9523497718347809,6.822507142764629,Myvo
W,5.704358564102565,3.544383981305359,1.1420148934179633,Inf,1.8848646772648858,6.665018427298247,Myvo
R,5.88261976923077,3.7791877383922503,1.2395905417005706,Inf,1.9870122288239762,7.187806775838195,Myvo
W,5.88261976923077,3.670188917224614,1.2147047754441511,Inf,1.9185377025745372,7.021121695988692,Myvo
R,6.060880974358975,3.9133268366849174,1.318796616331966,Inf,2.0215757104539893,7.575341774995533,Myvo
W,6.060880974358975,3.800459193802536,1.2918061881085536,Inf,1.952117370012485,7.398884055657906,Myvo
R,6.23914217948718,4.052227089737898,1.402737242458161,Inf,2.0560705027006825,7.986372240269496,Myvo
W,6.23914217948718,3.9353533045596856,1.373510285589664,Inf,1.9856322599866385,7.799533651721115,Myvo
R,6.417403384615385,4.196057490745128,1.4916187061022097,Inf,2.0905254330084317,8.42223595447991,Myvo
W,6.417403384615385,4.075035368611174,1.4600179751096778,Inf,2.019109656778545,8.224374144159391,Myvo
R,6.59566458974359,4.344993031172181,1.585657806221908,Inf,2.1249678659844196,8.884352908644521,Myvo
W,6.59566458974359,4.219675330342414,1.551540325184772,Inf,2.052575530395404,8.674789127038999,Myvo
R,6.773925794871795,4.4992149136599,1.685082268888898,Inf,2.1594237280910678,9.374230067016274,Myvo
W,6.773925794871795,4.3694491661722115,1.648298974717986,Inf,2.086054547444345,9.152246780484727,Myvo
R,6.952187,4.6589107724848455,1.7901311677836438,Inf,2.193917552953892,9.893466396105502,Myvo
W,6.952187,4.524539098654721,1.7505265477119756,Inf,2.1195701030918155,9.658304778593347,Myvo
